pass,frame,timestamp_s,latency_s,label,x0,y0,x1,y1,cx,cy
1,25,1.005,0.0705,drone,0.0,423.9,499.7,783.0,249.9,603.5
1,25,1.005,0.0705,drone,0.0,468.6,320.9,648.2,160.5,558.4
1,25,1.005,0.0705,drone,0.0,468.6,455.0,648.2,227.5,558.4
1,25,1.005,0.0705,drone,0.0,513.3,410.3,692.8,205.2,603.1
1,25,1.005,0.0705,drone,0.0,513.3,497.3,735.1,248.6,624.2
2,50,2.01,0.0704,drone,0.0,0.0,276.2,201.9,138.1,100.9
2,50,2.01,0.0704,drone,54.1,0.0,506.0,291.6,280.1,145.8
2,50,2.01,0.0704,drone,7.0,0.0,276.2,246.6,141.6,123.3
2,50,2.01,0.0704,drone,0.0,0.0,273.4,246.6,136.7,123.3
2,50,2.01,0.0704,drone,0.0,24.8,506.0,246.6,253.0,135.7
2,50,2.01,0.0704,drone,0.0,0.0,506.0,333.5,253.0,166.7
2,50,2.01,0.0704,drone,7.0,0.0,318.5,336.0,162.7,168.0
2,50,2.01,0.0704,drone,0.0,0.0,506.0,288.4,253.0,144.2
2,50,2.01,0.0704,drone,0.0,24.5,506.0,246.2,253.0,135.3
2,50,2.01,0.0704,drone,8.4,24.5,506.0,557.7,257.2,291.1
2,50,2.01,0.0704,drone,0.0,0.0,506.0,512.6,253.0,256.3
2,50,2.01,0.0704,drone,0.0,0.0,506.0,602.4,253.0,301.2
2,50,2.01,0.0704,drone,5.6,113.9,506.0,647.1,255.8,380.5
2,50,2.01,0.0704,drone,0.0,248.3,320.9,470.1,160.5,359.2
2,50,2.01,0.0704,drone,0.0,293.0,228.7,514.8,114.4,403.9
2,50,2.01,0.0704,drone,0.0,293.0,362.8,514.8,181.4,403.9
2,50,2.01,0.0704,drone,0.0,155.7,497.3,514.8,248.6,335.2
2,50,2.01,0.0704,drone,0.0,0.0,506.0,646.7,253.0,323.4
2,50,2.01,0.0704,drone,5.6,0.0,506.0,694.3,255.8,347.1
2,50,2.01,0.0704,drone,0.0,200.4,228.7,559.5,114.4,379.9
2,50,2.01,0.0704,drone,0.0,200.4,362.8,559.5,181.4,379.9
2,50,2.01,0.0704,drone,0.0,245.1,273.4,604.2,136.7,424.6
2,50,2.01,0.0704,drone,6.3,245.1,407.5,604.2,206.9,424.6
2,50,2.01,0.0704,drone,0.0,245.1,499.7,604.2,249.9,424.6
2,50,2.01,0.0704,drone,0.0,289.8,273.4,648.9,136.7,469.4
2,50,2.01,0.0704,drone,51.0,289.8,499.7,648.9,275.4,469.4
2,50,2.01,0.0704,drone,0.0,334.5,276.2,693.6,138.1,514.1
2,50,2.01,0.0704,drone,0.0,334.5,362.8,693.6,181.4,514.1
2,50,2.01,0.0704,drone,0.0,334.5,506.0,693.6,253.0,514.1
2,50,2.01,0.0704,drone,0.0,65.3,506.0,825.5,253.0,445.4
2,50,2.01,0.0704,drone,0.0,379.2,320.9,738.3,160.5,558.8
2,50,2.01,0.0704,drone,6.3,379.2,407.5,738.3,206.9,558.8
2,50,2.01,0.0704,drone,0.0,423.9,499.7,783.0,249.9,603.5
2,50,2.01,0.0704,drone,0.0,468.6,320.9,648.2,160.5,558.4
2,50,2.01,0.0704,drone,0.0,468.6,455.0,648.2,227.5,558.4
2,50,2.01,0.0704,drone,0.0,513.3,410.3,692.8,205.2,603.1
2,50,2.01,0.0704,drone,0.0,513.3,497.3,735.1,248.6,624.2
3,75,3.015,0.0701,drone,0.0,0.0,276.2,201.9,138.1,100.9
3,75,3.015,0.0701,drone,54.1,0.0,506.0,291.6,280.1,145.8
3,75,3.015,0.0701,drone,7.0,0.0,276.2,246.6,141.6,123.3
3,75,3.015,0.0701,drone,0.0,0.0,273.4,246.6,136.7,123.3
3,75,3.015,0.0701,drone,0.0,24.8,506.0,246.6,253.0,135.7
3,75,3.015,0.0701,drone,0.0,0.0,506.0,333.5,253.0,166.7
3,75,3.015,0.0701,drone,7.0,0.0,318.5,336.0,162.7,168.0
3,75,3.015,0.0701,drone,0.0,0.0,506.0,288.4,253.0,144.2
3,75,3.015,0.0701,drone,0.0,24.5,506.0,246.2,253.0,135.3
3,75,3.015,0.0701,drone,8.4,24.5,506.0,557.7,257.2,291.1
3,75,3.015,0.0701,drone,0.0,0.0,506.0,512.6,253.0,256.3
3,75,3.015,0.0701,drone,0.0,0.0,506.0,602.4,253.0,301.2
3,75,3.015,0.0701,drone,5.6,113.9,506.0,647.1,255.8,380.5
3,75,3.015,0.0701,drone,0.0,248.3,320.9,470.1,160.5,359.2
3,75,3.015,0.0701,drone,0.0,293.0,228.7,514.8,114.4,403.9
3,75,3.015,0.0701,drone,0.0,293.0,362.8,514.8,181.4,403.9
3,75,3.015,0.0701,drone,0.0,155.7,497.3,514.8,248.6,335.2
3,75,3.015,0.0701,drone,0.0,0.0,506.0,646.7,253.0,323.4
3,75,3.015,0.0701,drone,5.6,0.0,506.0,694.3,255.8,347.1
3,75,3.015,0.0701,drone,0.0,200.4,228.7,559.5,114.4,379.9
3,75,3.015,0.0701,drone,0.0,200.4,362.8,559.5,181.4,379.9
3,75,3.015,0.0701,drone,0.0,245.1,273.4,604.2,136.7,424.6
3,75,3.015,0.0701,drone,6.3,245.1,407.5,604.2,206.9,424.6
3,75,3.015,0.0701,drone,0.0,245.1,499.7,604.2,249.9,424.6
3,75,3.015,0.0701,drone,0.0,289.8,273.4,648.9,136.7,469.4
3,75,3.015,0.0701,drone,51.0,289.8,499.7,648.9,275.4,469.4
3,75,3.015,0.0701,drone,0.0,334.5,276.2,693.6,138.1,514.1
3,75,3.015,0.0701,drone,0.0,334.5,362.8,693.6,181.4,514.1
3,75,3.015,0.0701,drone,0.0,334.5,506.0,693.6,253.0,514.1
3,75,3.015,0.0701,drone,0.0,65.3,506.0,825.5,253.0,445.4
3,75,3.015,0.0701,drone,0.0,379.2,320.9,738.3,160.5,558.8
3,75,3.015,0.0701,drone,6.3,379.2,407.5,738.3,206.9,558.8
3,75,3.015,0.0701,drone,0.0,423.9,499.7,783.0,249.9,603.5
3,75,3.015,0.0701,drone,0.0,468.6,320.9,648.2,160.5,558.4
3,75,3.015,0.0701,drone,0.0,468.6,455.0,648.2,227.5,558.4
3,75,3.015,0.0701,drone,0.0,513.3,410.3,692.8,205.2,603.1
3,75,3.015,0.0701,drone,0.0,513.3,497.3,735.1,248.6,624.2
4,100,4.02,0.0705,drone,0.0,0.0,276.2,201.9,138.1,100.9
4,100,4.02,0.0705,drone,54.1,0.0,506.0,291.6,280.1,145.8
4,100,4.02,0.0705,drone,7.0,0.0,276.2,246.6,141.6,123.3
4,100,4.02,0.0705,drone,0.0,0.0,273.4,246.6,136.7,123.3
4,100,4.02,0.0705,drone,0.0,24.8,506.0,288.8,253.0,156.8
4,100,4.02,0.0705,drone,7.0,0.0,318.5,336.0,162.7,168.0
4,100,4.02,0.0705,drone,0.0,0.0,506.0,288.4,253.0,144.2
4,100,4.02,0.0705,drone,0.0,24.5,506.0,246.2,253.0,135.3
4,100,4.02,0.0705,drone,8.4,24.5,506.0,557.7,257.2,291.1
4,100,4.02,0.0705,drone,0.0,0.0,506.0,512.6,253.0,256.3
4,100,4.02,0.0705,drone,0.0,0.0,506.0,602.4,253.0,301.2
4,100,4.02,0.0705,drone,5.6,113.9,506.0,647.1,255.8,380.5
4,100,4.02,0.0705,drone,0.0,248.3,320.9,470.1,160.5,359.2
4,100,4.02,0.0705,drone,0.0,293.0,228.7,514.8,114.4,403.9
4,100,4.02,0.0705,drone,0.0,293.0,362.8,514.8,181.4,403.9
4,100,4.02,0.0705,drone,0.0,155.7,497.3,514.8,248.6,335.2
4,100,4.02,0.0705,drone,0.0,0.0,506.0,646.7,253.0,323.4
4,100,4.02,0.0705,drone,5.6,0.0,506.0,694.3,255.8,347.1
4,100,4.02,0.0705,drone,0.0,200.4,228.7,559.5,114.4,379.9
4,100,4.02,0.0705,drone,0.0,200.4,362.8,559.5,181.4,379.9
4,100,4.02,0.0705,drone,0.0,245.1,273.4,604.2,136.7,424.6
4,100,4.02,0.0705,drone,6.3,245.1,407.5,604.2,206.9,424.6
4,100,4.02,0.0705,drone,0.0,245.1,499.7,604.2,249.9,424.6
4,100,4.02,0.0705,drone,0.0,289.8,273.4,648.9,136.7,469.4
4,100,4.02,0.0705,drone,51.0,289.8,499.7,648.9,275.4,469.4
4,100,4.02,0.0705,drone,0.0,334.5,276.2,693.6,138.1,514.1
4,100,4.02,0.0705,drone,0.0,334.5,362.8,693.6,181.4,514.1
4,100,4.02,0.0705,drone,0.0,334.5,506.0,693.6,253.0,514.1
4,100,4.02,0.0705,drone,0.0,65.3,506.0,825.5,253.0,445.4
4,100,4.02,0.0705,drone,0.0,379.2,320.9,738.3,160.5,558.8
4,100,4.02,0.0705,drone,6.3,379.2,407.5,738.3,206.9,558.8
4,100,4.02,0.0705,drone,0.0,423.9,499.7,783.0,249.9,603.5
4,100,4.02,0.0705,drone,0.0,468.6,320.9,648.2,160.5,558.4
4,100,4.02,0.0705,drone,0.0,468.6,455.0,648.2,227.5,558.4
4,100,4.02,0.0705,drone,0.0,513.3,410.3,692.8,205.2,603.1
4,100,4.02,0.0705,drone,0.0,513.3,497.3,735.1,248.6,624.2
5,125,5.025,0.0737,drone,0.0,0.0,276.2,201.9,138.1,100.9
5,125,5.025,0.0737,drone,54.1,0.0,506.0,291.6,280.1,145.8
5,125,5.025,0.0737,drone,7.0,0.0,276.2,246.6,141.6,123.3
5,125,5.025,0.0737,drone,0.0,0.0,273.4,246.6,136.7,123.3
5,125,5.025,0.0737,drone,0.0,24.8,506.0,246.6,253.0,135.7
5,125,5.025,0.0737,drone,0.0,0.0,506.0,333.5,253.0,166.7
5,125,5.025,0.0737,drone,7.0,0.0,318.5,336.0,162.7,168.0
5,125,5.025,0.0737,drone,0.0,0.0,506.0,288.4,253.0,144.2
5,125,5.025,0.0737,drone,0.0,24.5,506.0,246.2,253.0,135.3
5,125,5.025,0.0737,drone,8.4,24.5,506.0,557.7,257.2,291.1
5,125,5.025,0.0737,drone,0.0,0.0,506.0,512.6,253.0,256.3
5,125,5.025,0.0737,drone,0.0,0.0,506.0,602.4,253.0,301.2
5,125,5.025,0.0737,drone,5.6,113.9,506.0,647.1,255.8,380.5
5,125,5.025,0.0737,drone,0.0,248.3,320.9,470.1,160.5,359.2
5,125,5.025,0.0737,drone,0.0,293.0,228.7,514.8,114.4,403.9
5,125,5.025,0.0737,drone,0.0,293.0,362.8,514.8,181.4,403.9
5,125,5.025,0.0737,drone,0.0,155.7,497.3,514.8,248.6,335.2
5,125,5.025,0.0737,drone,0.0,0.0,506.0,646.7,253.0,323.4
5,125,5.025,0.0737,drone,5.6,0.0,506.0,694.3,255.8,347.1
5,125,5.025,0.0737,drone,0.0,200.4,228.7,559.5,114.4,379.9
5,125,5.025,0.0737,drone,0.0,200.4,362.8,559.5,181.4,379.9
5,125,5.025,0.0737,drone,0.0,245.1,273.4,604.2,136.7,424.6
5,125,5.025,0.0737,drone,6.3,245.1,407.5,604.2,206.9,424.6
5,125,5.025,0.0737,drone,0.0,245.1,499.7,604.2,249.9,424.6
5,125,5.025,0.0737,drone,0.0,289.8,273.4,648.9,136.7,469.4
5,125,5.025,0.0737,drone,0.0,334.5,276.2,693.6,138.1,514.1
5,125,5.025,0.0737,drone,0.0,334.5,362.8,693.6,181.4,514.1
5,125,5.025,0.0737,drone,51.0,334.5,499.7,693.6,275.4,514.1
5,125,5.025,0.0737,drone,0.0,379.2,320.9,738.3,160.5,558.8
5,125,5.025,0.0737,drone,6.3,379.2,407.5,738.3,206.9,558.8
5,125,5.025,0.0737,drone,0.0,379.2,499.7,738.3,249.9,558.8
5,125,5.025,0.0737,drone,0.0,199.7,506.0,870.2,253.0,535.0
5,125,5.025,0.0737,drone,0.0,423.9,506.0,783.0,253.0,603.5
5,125,5.025,0.0737,drone,0.0,468.6,320.9,648.2,160.5,558.4
5,125,5.025,0.0737,drone,0.0,468.6,455.0,648.2,227.5,558.4
5,125,5.025,0.0737,drone,0.0,513.3,410.3,692.8,205.2,603.1
5,125,5.025,0.0737,drone,0.0,513.3,497.3,735.1,248.6,624.2
6,150,6.03,0.0698,drone,0.0,0.0,276.2,201.9,138.1,100.9
6,150,6.03,0.0698,drone,54.1,0.0,506.0,291.6,280.1,145.8
6,150,6.03,0.0698,drone,7.0,0.0,276.2,246.6,141.6,123.3
6,150,6.03,0.0698,drone,0.0,0.0,273.4,246.6,136.7,123.3
6,150,6.03,0.0698,drone,0.0,24.8,506.0,288.8,253.0,156.8
6,150,6.03,0.0698,drone,7.0,0.0,318.5,336.0,162.7,168.0
6,150,6.03,0.0698,drone,0.0,0.0,506.0,288.4,253.0,144.2
6,150,6.03,0.0698,drone,0.0,24.5,506.0,246.2,253.0,135.3
6,150,6.03,0.0698,drone,8.4,24.5,506.0,557.7,257.2,291.1
6,150,6.03,0.0698,drone,0.0,0.0,506.0,602.4,253.0,301.2
6,150,6.03,0.0698,drone,5.6,113.9,506.0,647.1,255.8,380.5
6,150,6.03,0.0698,drone,0.0,248.3,320.9,470.1,160.5,359.2
6,150,6.03,0.0698,drone,0.0,293.0,228.7,514.8,114.4,403.9
6,150,6.03,0.0698,drone,0.0,293.0,362.8,514.8,181.4,403.9
6,150,6.03,0.0698,drone,0.0,155.7,497.3,514.8,248.6,335.2
6,150,6.03,0.0698,drone,0.0,0.0,506.0,646.7,253.0,323.4
6,150,6.03,0.0698,drone,5.6,0.0,506.0,694.3,255.8,347.1
6,150,6.03,0.0698,drone,0.0,200.4,228.7,559.5,114.4,379.9
6,150,6.03,0.0698,drone,0.0,200.4,362.8,559.5,181.4,379.9
6,150,6.03,0.0698,drone,0.0,245.1,273.4,604.2,136.7,424.6
6,150,6.03,0.0698,drone,6.3,245.1,407.5,604.2,206.9,424.6
6,150,6.03,0.0698,drone,0.0,245.1,499.7,604.2,249.9,424.6
6,150,6.03,0.0698,drone,0.0,289.8,273.4,648.9,136.7,469.4
6,150,6.03,0.0698,drone,0.0,334.5,276.2,693.6,138.1,514.1
6,150,6.03,0.0698,drone,0.0,334.5,362.8,693.6,181.4,514.1
6,150,6.03,0.0698,drone,51.0,334.5,499.7,693.6,275.4,514.1
6,150,6.03,0.0698,drone,0.0,379.2,320.9,738.3,160.5,558.8
6,150,6.03,0.0698,drone,6.3,379.2,407.5,738.3,206.9,558.8
6,150,6.03,0.0698,drone,0.0,379.2,499.7,738.3,249.9,558.8
6,150,6.03,0.0698,drone,0.0,199.7,506.0,870.2,253.0,535.0
6,150,6.03,0.0698,drone,0.0,423.9,506.0,783.0,253.0,603.5
6,150,6.03,0.0698,drone,0.0,468.6,320.9,648.2,160.5,558.4
6,150,6.03,0.0698,drone,0.0,468.6,455.0,648.2,227.5,558.4
6,150,6.03,0.0698,drone,0.0,513.3,365.6,692.8,182.8,603.1
6,150,6.03,0.0698,drone,0.0,513.3,497.3,735.1,248.6,624.2
7,175,7.036,0.0743,drone,0.0,0.0,276.2,201.9,138.1,100.9
7,175,7.036,0.0743,drone,7.0,0.0,276.2,246.6,141.6,123.3
7,175,7.036,0.0743,drone,0.0,0.0,273.4,199.0,136.7,99.5
7,175,7.036,0.0743,drone,0.0,24.8,506.0,288.8,253.0,156.8
7,175,7.036,0.0743,drone,0.0,0.0,506.0,243.7,253.0,121.9
7,175,7.036,0.0743,drone,7.0,0.0,318.5,336.0,162.7,168.0
7,175,7.036,0.0743,drone,0.0,24.5,506.0,246.2,253.0,135.3
7,175,7.036,0.0743,drone,8.4,24.5,506.0,557.7,257.2,291.1
7,175,7.036,0.0743,drone,0.0,0.0,506.0,602.4,253.0,301.2
7,175,7.036,0.0743,drone,5.6,113.9,506.0,647.1,255.8,380.5
7,175,7.036,0.0743,drone,0.0,248.3,320.9,470.1,160.5,359.2
7,175,7.036,0.0743,drone,0.0,293.0,228.7,514.8,114.4,403.9
7,175,7.036,0.0743,drone,0.0,293.0,362.8,514.8,181.4,403.9
7,175,7.036,0.0743,drone,0.0,155.7,497.3,514.8,248.6,335.2
7,175,7.036,0.0743,drone,0.0,0.0,506.0,646.7,253.0,323.4
7,175,7.036,0.0743,drone,5.6,0.0,506.0,694.3,255.8,347.1
7,175,7.036,0.0743,drone,0.0,200.4,228.7,559.5,114.4,379.9
7,175,7.036,0.0743,drone,0.0,200.4,362.8,559.5,181.4,379.9
7,175,7.036,0.0743,drone,0.0,245.1,273.4,604.2,136.7,424.6
7,175,7.036,0.0743,drone,6.3,245.1,407.5,604.2,206.9,424.6
7,175,7.036,0.0743,drone,0.0,245.1,499.7,604.2,249.9,424.6
7,175,7.036,0.0743,drone,0.0,289.8,273.4,648.9,136.7,469.4
7,175,7.036,0.0743,drone,0.0,334.5,276.2,693.6,138.1,514.1
7,175,7.036,0.0743,drone,0.0,334.5,362.8,693.6,181.4,514.1
7,175,7.036,0.0743,drone,51.0,334.5,499.7,693.6,275.4,514.1
7,175,7.036,0.0743,drone,0.0,202.6,506.0,693.6,253.0,448.1
7,175,7.036,0.0743,drone,0.0,379.2,320.9,738.3,160.5,558.8
7,175,7.036,0.0743,drone,6.3,379.2,407.5,738.3,206.9,558.8
7,175,7.036,0.0743,drone,0.0,379.2,499.7,738.3,249.9,558.8
7,175,7.036,0.0743,drone,0.0,423.9,506.0,783.0,253.0,603.5
7,175,7.036,0.0743,drone,0.0,468.6,320.9,648.2,160.5,558.4
7,175,7.036,0.0743,drone,0.0,468.6,455.0,648.2,227.5,558.4
7,175,7.036,0.0743,drone,0.0,513.3,365.6,692.8,182.8,603.1
7,175,7.036,0.0743,drone,0.0,513.3,497.3,735.1,248.6,624.2
7,175,7.036,0.0743,drone,0.0,513.3,506.0,692.8,253.0,603.1
8,200,8.041,0.0731,drone,0.0,0.0,276.2,201.9,138.1,100.9
8,200,8.041,0.0731,drone,7.0,0.0,276.2,246.6,141.6,123.3
8,200,8.041,0.0731,drone,0.0,0.0,273.4,199.0,136.7,99.5
8,200,8.041,0.0731,drone,0.0,24.8,506.0,288.8,253.0,156.8
8,200,8.041,0.0731,drone,0.0,0.0,506.0,243.7,253.0,121.9
8,200,8.041,0.0731,drone,7.0,0.0,318.5,336.0,162.7,168.0
8,200,8.041,0.0731,drone,0.0,24.5,506.0,246.2,253.0,135.3
8,200,8.041,0.0731,drone,8.4,24.5,506.0,557.7,257.2,291.1
8,200,8.041,0.0731,drone,0.0,0.0,506.0,602.4,253.0,301.2
8,200,8.041,0.0731,drone,5.6,113.9,506.0,647.1,255.8,380.5
8,200,8.041,0.0731,drone,0.0,248.3,320.9,470.1,160.5,359.2
8,200,8.041,0.0731,drone,0.0,293.0,228.7,514.8,114.4,403.9
8,200,8.041,0.0731,drone,0.0,293.0,362.8,514.8,181.4,403.9
8,200,8.041,0.0731,drone,0.0,155.7,497.3,514.8,248.6,335.2
8,200,8.041,0.0731,drone,0.0,0.0,506.0,646.7,253.0,323.4
8,200,8.041,0.0731,drone,5.6,0.0,506.0,694.3,255.8,347.1
8,200,8.041,0.0731,drone,0.0,200.4,228.7,559.5,114.4,379.9
8,200,8.041,0.0731,drone,0.0,200.4,362.8,559.5,181.4,379.9
8,200,8.041,0.0731,drone,0.0,200.4,506.0,559.5,253.0,379.9
8,200,8.041,0.0731,drone,0.0,245.1,273.4,604.2,136.7,424.6
8,200,8.041,0.0731,drone,6.3,245.1,407.5,604.2,206.9,424.6
8,200,8.041,0.0731,drone,0.0,289.8,318.1,648.9,159.1,469.4
8,200,8.041,0.0731,drone,0.0,289.8,499.7,648.9,249.9,469.4
8,200,8.041,0.0731,drone,0.0,334.5,276.2,693.6,138.1,514.1
8,200,8.041,0.0731,drone,0.0,334.5,362.8,693.6,181.4,514.1
8,200,8.041,0.0731,drone,51.0,334.5,499.7,693.6,275.4,514.1
8,200,8.041,0.0731,drone,0.0,202.6,506.0,693.6,253.0,448.1
8,200,8.041,0.0731,drone,0.0,379.2,320.9,738.3,160.5,558.8
8,200,8.041,0.0731,drone,6.3,379.2,407.5,738.3,206.9,558.8
8,200,8.041,0.0731,drone,0.0,379.2,499.7,738.3,249.9,558.8
8,200,8.041,0.0731,drone,0.0,423.9,506.0,783.0,253.0,603.5
8,200,8.041,0.0731,drone,0.0,468.6,320.9,648.2,160.5,558.4
8,200,8.041,0.0731,drone,0.0,468.6,455.0,648.2,227.5,558.4
8,200,8.041,0.0731,drone,0.0,513.3,365.6,692.8,182.8,603.1
8,200,8.041,0.0731,drone,0.0,513.3,497.3,735.1,248.6,624.2
9,225,9.046,0.0732,drone,0.0,0.0,276.2,201.9,138.1,100.9
9,225,9.046,0.0732,drone,7.0,0.0,276.2,246.6,141.6,123.3
9,225,9.046,0.0732,drone,0.0,0.0,273.4,199.0,136.7,99.5
9,225,9.046,0.0732,drone,0.0,24.8,506.0,288.8,253.0,156.8
9,225,9.046,0.0732,drone,0.0,0.0,506.0,243.7,253.0,121.9
9,225,9.046,0.0732,drone,7.0,0.0,318.5,336.0,162.7,168.0
9,225,9.046,0.0732,drone,0.0,24.5,506.0,246.2,253.0,135.3
9,225,9.046,0.0732,drone,8.4,24.5,506.0,557.7,257.2,291.1
9,225,9.046,0.0732,drone,0.0,0.0,506.0,602.4,253.0,301.2
9,225,9.046,0.0732,drone,5.6,113.9,506.0,647.1,255.8,380.5
9,225,9.046,0.0732,drone,0.0,293.0,228.7,514.8,114.4,403.9
9,225,9.046,0.0732,drone,0.0,293.0,410.3,514.8,205.2,403.9
9,225,9.046,0.0732,drone,0.0,155.7,497.3,514.8,248.6,335.2
9,225,9.046,0.0732,drone,0.0,0.0,506.0,646.7,253.0,323.4
9,225,9.046,0.0732,drone,5.6,0.0,506.0,694.3,255.8,347.1
9,225,9.046,0.0732,drone,0.0,200.4,228.7,559.5,114.4,379.9
9,225,9.046,0.0732,drone,0.0,200.4,362.8,559.5,181.4,379.9
9,225,9.046,0.0732,drone,0.0,200.4,506.0,559.5,253.0,379.9
9,225,9.046,0.0732,drone,0.0,245.1,273.4,604.2,136.7,424.6
9,225,9.046,0.0732,drone,6.3,245.1,407.5,604.2,206.9,424.6
9,225,9.046,0.0732,drone,0.0,289.8,318.1,648.9,159.1,469.4
9,225,9.046,0.0732,drone,0.0,289.8,499.7,648.9,249.9,469.4
