pass,frame,timestamp_s,latency_s,label,x0,y0,x1,y1,cx,cy
22,550,22.112,0.0311,drone,0.0,0.0,496.9,557.3,248.5,278.7
22,550,22.112,0.0311,drone,140.0,0.0,506.0,288.1,323.0,144.0
22,550,22.112,0.0311,drone,0.0,20.9,452.9,691.4,226.5,356.2
22,550,22.112,0.0311,drone,0.0,68.5,455.4,739.0,227.7,403.7
22,550,22.112,0.0311,drone,0.0,110.3,410.3,738.6,205.2,424.5
22,550,22.112,0.0311,drone,0.0,155.0,273.4,735.8,136.7,445.4
22,550,22.112,0.0311,drone,5.9,333.8,506.0,872.4,256.0,603.1
23,575,23.117,0.0337,drone,367.0,0.0,506.0,244.1,436.5,122.0
23,575,23.117,0.0337,drone,364.2,0.0,506.0,244.1,435.1,122.0
23,575,23.117,0.0337,drone,0.0,0.0,497.3,336.3,248.6,168.2
23,575,23.117,0.0337,drone,0.0,0.0,496.9,378.5,248.5,189.3
23,575,23.117,0.0337,drone,0.0,0.0,499.7,201.5,249.9,100.8
23,575,23.117,0.0337,drone,5.9,0.0,496.9,381.0,251.4,190.5
23,575,23.117,0.0337,drone,98.1,0.0,499.4,243.7,298.8,121.9
23,575,23.117,0.0337,drone,140.0,0.0,506.0,243.7,323.0,121.9
23,575,23.117,0.0337,drone,5.9,0.0,496.9,246.2,251.4,123.1
23,575,23.117,0.0337,drone,0.0,0.0,452.6,649.6,226.3,324.8
23,575,23.117,0.0337,drone,0.0,23.8,455.4,694.3,227.7,359.0
23,575,23.117,0.0337,drone,0.0,20.9,506.0,739.0,253.0,380.0
23,575,23.117,0.0337,drone,9.4,65.6,273.4,736.1,141.4,400.9
23,575,23.117,0.0337,drone,0.0,65.6,318.1,736.1,159.1,400.9
23,575,23.117,0.0337,drone,0.0,155.0,320.9,735.8,160.5,445.4
23,575,23.117,0.0337,drone,140.4,289.1,506.0,869.9,323.2,579.5
24,600,24.122,0.0352,drone,5.9,0.0,496.9,381.4,251.4,190.7
24,600,24.122,0.0352,drone,277.6,0.0,506.0,291.6,391.8,145.8
24,600,24.122,0.0352,drone,274.8,0.0,506.0,244.1,390.4,122.0
24,600,24.122,0.0352,drone,277.3,0.0,506.0,244.1,391.6,122.0
24,600,24.122,0.0352,drone,0.0,0.0,497.3,378.5,248.6,189.3
24,600,24.122,0.0352,drone,0.0,0.0,499.7,246.2,249.9,123.1
24,600,24.122,0.0352,drone,5.9,0.0,496.9,425.7,251.4,212.9
24,600,24.122,0.0352,drone,98.1,0.0,499.4,288.4,298.8,144.2
24,600,24.122,0.0352,drone,0.0,21.6,410.3,422.9,205.2,222.3
24,600,24.122,0.0352,drone,0.0,0.0,499.7,290.9,249.9,145.5
24,600,24.122,0.0352,drone,5.9,0.0,496.9,290.9,251.4,145.5
24,600,24.122,0.0352,drone,0.0,20.9,452.9,691.4,226.5,356.2
24,600,24.122,0.0352,drone,9.4,65.6,500.4,736.1,254.9,400.9
24,600,24.122,0.0352,drone,9.4,110.3,273.4,738.6,141.4,424.5
24,600,24.122,0.0352,drone,0.0,110.3,407.9,738.6,203.9,424.5
24,600,24.122,0.0352,drone,0.0,155.0,320.9,735.8,160.5,445.4
24,600,24.122,0.0352,drone,95.3,289.1,506.0,869.9,300.7,579.5
24,600,24.122,0.0352,drone,5.9,333.8,506.0,872.4,256.0,603.1
25,625,25.127,0.0321,drone,0.0,0.0,365.6,112.1,182.8,56.1
25,625,25.127,0.0321,drone,95.7,0.0,496.9,381.4,296.3,190.7
25,625,25.127,0.0321,drone,277.6,0.0,506.0,291.6,391.8,145.8
25,625,25.127,0.0321,drone,274.5,0.0,506.0,291.6,390.2,145.8
25,625,25.127,0.0321,drone,0.0,0.0,365.6,288.8,182.8,144.4
25,625,25.127,0.0321,drone,0.0,0.0,362.8,288.8,181.4,144.4
25,625,25.127,0.0321,drone,0.0,0.0,506.0,288.8,253.0,144.4
25,625,25.127,0.0321,drone,0.0,0.0,499.7,423.2,249.9,211.6
25,625,25.127,0.0321,drone,5.9,0.0,496.9,425.7,251.4,212.9
25,625,25.127,0.0321,drone,0.0,21.6,410.3,422.9,205.2,222.3
25,625,25.127,0.0321,drone,0.0,21.6,499.7,290.9,249.9,156.3
25,625,25.127,0.0321,drone,98.1,0.0,499.4,333.1,298.8,166.6
25,625,25.127,0.0321,drone,0.0,0.0,497.3,557.3,248.6,278.7
25,625,25.127,0.0321,drone,0.0,0.0,496.9,557.3,248.5,278.7
25,625,25.127,0.0321,drone,140.0,0.0,506.0,288.1,323.0,144.0
25,625,25.127,0.0321,drone,0.0,20.9,452.9,691.4,226.5,356.2
25,625,25.127,0.0321,drone,0.0,68.5,455.4,739.0,227.7,403.7
25,625,25.127,0.0321,drone,0.0,110.3,410.3,738.6,205.2,424.5
25,625,25.127,0.0321,drone,0.0,155.0,273.4,735.8,136.7,445.4
25,625,25.127,0.0321,drone,5.9,333.8,506.0,872.4,256.0,603.1
26,650,26.132,0.0314,drone,187.9,0.0,506.0,333.8,346.9,166.9
26,650,26.132,0.0314,drone,364.6,0.0,506.0,291.6,435.3,145.8
26,650,26.132,0.0314,drone,0.0,0.0,362.8,336.3,181.4,168.2
26,650,26.132,0.0314,drone,95.7,67.1,496.9,426.1,296.3,246.6
26,650,26.132,0.0314,drone,0.0,0.0,506.0,378.5,253.0,189.3
26,650,26.132,0.0314,drone,0.0,0.0,496.9,423.2,248.5,211.6
26,650,26.132,0.0314,drone,0.0,0.0,362.8,246.2,181.4,123.1
26,650,26.132,0.0314,drone,5.9,0.0,496.9,467.9,251.4,234.0
26,650,26.132,0.0314,drone,0.0,21.6,362.8,470.4,181.4,246.0
26,650,26.132,0.0314,drone,5.9,0.0,496.9,512.6,251.4,256.3
26,650,26.132,0.0314,drone,0.0,0.0,506.0,512.6,253.0,256.3
26,650,26.132,0.0314,drone,322.3,0.0,506.0,512.6,414.2,256.3
26,650,26.132,0.0314,drone,0.0,0.0,497.3,557.3,248.6,278.7
26,650,26.132,0.0314,drone,140.0,0.0,506.0,515.1,323.0,257.6
26,650,26.132,0.0314,drone,0.0,0.0,407.9,559.8,203.9,279.9
26,650,26.132,0.0314,drone,0.0,23.8,410.3,694.3,205.2,359.0
26,650,26.132,0.0314,drone,0.0,113.2,497.3,783.7,248.6,448.4
26,650,26.132,0.0314,drone,0.0,110.3,410.7,780.8,205.3,445.6
26,650,26.132,0.0314,drone,0.0,199.7,407.9,780.5,203.9,490.1
26,650,26.132,0.0314,drone,0.0,333.8,497.3,872.4,248.6,603.1
26,650,26.132,0.0314,drone,0.0,333.8,499.7,872.4,249.9,603.1
27,675,27.137,0.038,drone,0.0,0.0,318.1,154.3,159.1,77.2
27,675,27.137,0.038,drone,95.7,0.0,496.9,381.4,296.3,190.7
27,675,27.137,0.038,drone,0.0,0.0,506.0,291.6,253.0,145.8
27,675,27.137,0.038,drone,322.3,0.0,506.0,291.6,414.2,145.8
27,675,27.137,0.038,drone,0.0,0.0,362.8,336.3,181.4,168.2
27,675,27.137,0.038,drone,367.0,0.0,506.0,378.5,436.5,189.3
27,675,27.137,0.038,drone,0.0,0.0,365.6,243.7,182.8,121.9
27,675,27.137,0.038,drone,0.0,0.0,496.9,423.2,248.5,211.6
27,675,27.137,0.038,drone,5.9,0.0,496.9,425.7,251.4,212.9
27,675,27.137,0.038,drone,0.0,21.6,365.6,422.9,182.8,222.3
27,675,27.137,0.038,drone,0.0,21.6,362.8,333.1,181.4,177.4
27,675,27.137,0.038,drone,0.0,0.0,499.7,512.6,249.9,256.3
27,675,27.137,0.038,drone,0.0,0.0,506.0,470.4,253.0,235.2
27,675,27.137,0.038,drone,322.3,0.0,506.0,470.4,414.2,235.2
27,675,27.137,0.038,drone,140.0,0.0,506.0,515.1,323.0,257.6
27,675,27.137,0.038,drone,0.0,0.0,365.6,559.8,182.8,279.9
27,675,27.137,0.038,drone,0.0,0.0,496.9,602.0,248.5,301.0
27,675,27.137,0.038,drone,0.0,23.8,362.8,694.3,181.4,359.0
27,675,27.137,0.038,drone,0.0,110.3,363.2,780.8,181.6,445.6
27,675,27.137,0.038,drone,0.0,110.3,497.3,738.6,248.6,424.5
27,675,27.137,0.038,drone,0.0,199.7,363.2,780.5,181.6,490.1
27,675,27.137,0.038,drone,0.0,333.8,497.3,872.4,248.6,603.1
27,675,27.137,0.038,drone,140.7,333.8,499.7,872.4,320.2,603.1
27,675,27.137,0.038,drone,0.0,333.8,496.9,872.4,248.5,603.1
27,675,27.137,0.038,drone,8.7,467.9,499.7,869.2,254.2,668.6
28,700,28.142,0.0323,drone,367.0,0.0,506.0,291.6,436.5,145.8
28,700,28.142,0.0323,drone,0.0,0.0,496.9,426.1,248.5,213.0
28,700,28.142,0.0323,drone,5.9,0.0,496.9,423.2,251.4,211.6
28,700,28.142,0.0323,drone,0.0,0.0,362.8,425.7,181.4,212.9
28,700,28.142,0.0323,drone,5.9,0.0,496.9,425.7,251.4,212.9
28,700,28.142,0.0323,drone,367.0,0.0,506.0,425.7,436.5,212.9
28,700,28.142,0.0323,drone,0.0,21.6,410.3,422.9,205.2,222.3
28,700,28.142,0.0323,drone,0.0,0.0,506.0,470.4,253.0,235.2
28,700,28.142,0.0323,drone,0.0,0.0,497.3,515.1,248.6,257.6
28,700,28.142,0.0323,drone,98.1,0.0,506.0,467.6,302.1,233.8
28,700,28.142,0.0323,drone,0.0,0.0,407.9,512.3,203.9,256.1
28,700,28.142,0.0323,drone,0.0,0.0,496.9,602.0,248.5,301.0
28,700,28.142,0.0323,drone,0.0,23.8,410.3,694.3,205.2,359.0
28,700,28.142,0.0323,drone,0.0,113.2,410.3,783.7,205.2,448.4
28,700,28.142,0.0323,drone,0.0,113.2,497.3,736.1,248.6,424.7
28,700,28.142,0.0323,drone,0.0,110.3,496.9,738.6,248.5,424.5
28,700,28.142,0.0323,drone,0.0,333.8,497.3,872.4,248.6,603.1
28,700,28.142,0.0323,drone,140.7,333.8,499.7,872.4,320.2,603.1
28,700,28.142,0.0323,drone,0.0,333.8,496.9,872.4,248.5,603.1
28,700,28.142,0.0323,drone,140.7,467.9,499.7,894.0,320.2,681.0
28,700,28.142,0.0323,drone,0.0,467.9,496.9,894.0,248.5,681.0
29,725,29.147,0.0345,drone,5.9,0.0,496.9,381.4,251.4,190.7
29,725,29.147,0.0345,drone,0.0,0.0,506.0,291.6,253.0,145.8
29,725,29.147,0.0345,drone,274.8,0.0,506.0,244.1,390.4,122.0
29,725,29.147,0.0345,drone,319.5,0.0,506.0,244.1,412.8,122.0
29,725,29.147,0.0345,drone,274.5,0.0,506.0,244.1,390.2,122.0
29,725,29.147,0.0345,drone,0.0,0.0,362.8,288.8,181.4,144.4
29,725,29.147,0.0345,drone,0.0,0.0,497.3,425.7,248.6,212.9
29,725,29.147,0.0345,drone,0.0,0.0,499.7,246.2,249.9,123.1
29,725,29.147,0.0345,drone,5.9,0.0,496.9,425.7,251.4,212.9
29,725,29.147,0.0345,drone,98.1,0.0,499.4,288.4,298.8,144.2
29,725,29.147,0.0345,drone,367.0,0.0,506.0,246.2,436.5,123.1
29,725,29.147,0.0345,drone,0.0,0.0,499.7,512.6,249.9,256.3
29,725,29.147,0.0345,drone,277.3,0.0,506.0,333.1,391.6,166.6
29,725,29.147,0.0345,drone,0.0,23.8,455.4,694.3,227.7,359.0
29,725,29.147,0.0345,drone,0.0,20.9,497.3,739.0,248.6,380.0
29,725,29.147,0.0345,drone,9.4,110.3,273.4,738.6,141.4,424.5
29,725,29.147,0.0345,drone,0.0,110.3,318.1,738.6,159.1,424.5
29,725,29.147,0.0345,drone,0.0,155.0,320.9,735.8,160.5,445.4
29,725,29.147,0.0345,drone,5.9,333.8,506.0,872.4,256.0,603.1
30,750,30.152,0.0313,drone,0.0,0.0,365.6,112.1,182.8,56.1
30,750,30.152,0.0313,drone,95.7,0.0,496.9,381.4,296.3,190.7
30,750,30.152,0.0313,drone,277.6,0.0,506.0,291.6,391.8,145.8
30,750,30.152,0.0313,drone,274.5,0.0,506.0,291.6,390.2,145.8
30,750,30.152,0.0313,drone,0.0,0.0,365.6,288.8,182.8,144.4
30,750,30.152,0.0313,drone,0.0,0.0,362.8,288.8,181.4,144.4
30,750,30.152,0.0313,drone,0.0,0.0,506.0,288.8,253.0,144.4
30,750,30.152,0.0313,drone,0.0,0.0,499.7,423.2,249.9,211.6
30,750,30.152,0.0313,drone,5.9,0.0,496.9,425.7,251.4,212.9
30,750,30.152,0.0313,drone,0.0,21.6,410.3,422.9,205.2,222.3
30,750,30.152,0.0313,drone,0.0,21.6,499.7,290.9,249.9,156.3
30,750,30.152,0.0313,drone,98.1,0.0,499.4,333.1,298.8,166.6
30,750,30.152,0.0313,drone,0.0,0.0,497.3,557.3,248.6,278.7
30,750,30.152,0.0313,drone,0.0,0.0,496.9,557.3,248.5,278.7
30,750,30.152,0.0313,drone,140.0,0.0,506.0,288.1,323.0,144.0
30,750,30.152,0.0313,drone,0.0,68.5,455.4,739.0,227.7,403.7
30,750,30.152,0.0313,drone,0.0,110.3,455.4,738.6,227.7,424.5
30,750,30.152,0.0313,drone,0.0,155.0,273.4,735.8,136.7,445.4
30,750,30.152,0.0313,drone,5.9,333.8,506.0,872.4,256.0,603.1
31,775,31.157,0.0312,drone,0.0,0.0,365.6,112.1,182.8,56.1
31,775,31.157,0.0312,drone,95.7,0.0,496.9,381.4,296.3,190.7
31,775,31.157,0.0312,drone,277.6,0.0,506.0,291.6,391.8,145.8
31,775,31.157,0.0312,drone,274.5,0.0,506.0,291.6,390.2,145.8
31,775,31.157,0.0312,drone,0.0,0.0,365.6,288.8,182.8,144.4
31,775,31.157,0.0312,drone,0.0,0.0,362.8,288.8,181.4,144.4
31,775,31.157,0.0312,drone,0.0,0.0,506.0,288.8,253.0,144.4
31,775,31.157,0.0312,drone,0.0,0.0,499.7,423.2,249.9,211.6
31,775,31.157,0.0312,drone,5.9,0.0,496.9,425.7,251.4,212.9
31,775,31.157,0.0312,drone,0.0,21.6,410.3,422.9,205.2,222.3
31,775,31.157,0.0312,drone,0.0,21.6,499.7,290.9,249.9,156.3
31,775,31.157,0.0312,drone,98.1,0.0,499.4,333.1,298.8,166.6
31,775,31.157,0.0312,drone,0.0,0.0,497.3,557.3,248.6,278.7
31,775,31.157,0.0312,drone,0.0,0.0,496.9,557.3,248.5,278.7
31,775,31.157,0.0312,drone,140.0,0.0,506.0,288.1,323.0,144.0
31,775,31.157,0.0312,drone,0.0,20.9,452.9,691.4,226.5,356.2
31,775,31.157,0.0312,drone,0.0,68.5,455.4,739.0,227.7,403.7
31,775,31.157,0.0312,drone,0.0,110.3,410.3,738.6,205.2,424.5
31,775,31.157,0.0312,drone,0.0,155.0,273.4,735.8,136.7,445.4
31,775,31.157,0.0312,drone,5.9,333.8,506.0,872.4,256.0,603.1
32,800,32.162,0.0311,drone,0.0,0.0,365.6,112.1,182.8,56.1
32,800,32.162,0.0311,drone,95.7,0.0,496.9,381.4,296.3,190.7
32,800,32.162,0.0311,drone,277.6,0.0,506.0,291.6,391.8,145.8
32,800,32.162,0.0311,drone,274.5,0.0,506.0,291.6,390.2,145.8
32,800,32.162,0.0311,drone,0.0,0.0,365.6,288.8,182.8,144.4
32,800,32.162,0.0311,drone,0.0,0.0,362.8,288.8,181.4,144.4
32,800,32.162,0.0311,drone,0.0,0.0,506.0,288.8,253.0,144.4
32,800,32.162,0.0311,drone,0.0,0.0,499.7,423.2,249.9,211.6
32,800,32.162,0.0311,drone,5.9,0.0,496.9,425.7,251.4,212.9
32,800,32.162,0.0311,drone,0.0,21.6,410.3,422.9,205.2,222.3
32,800,32.162,0.0311,drone,0.0,21.6,499.7,290.9,249.9,156.3
32,800,32.162,0.0311,drone,98.1,0.0,499.4,333.1,298.8,166.6
32,800,32.162,0.0311,drone,0.0,0.0,497.3,557.3,248.6,278.7
32,800,32.162,0.0311,drone,0.0,0.0,496.9,557.3,248.5,278.7
32,800,32.162,0.0311,drone,140.0,0.0,506.0,288.1,323.0,144.0
32,800,32.162,0.0311,drone,0.0,20.9,452.9,691.4,226.5,356.2
32,800,32.162,0.0311,drone,0.0,68.5,455.4,739.0,227.7,403.7
32,800,32.162,0.0311,drone,0.0,110.3,410.3,738.6,205.2,424.5
32,800,32.162,0.0311,drone,0.0,155.0,273.4,735.8,136.7,445.4
32,800,32.162,0.0311,drone,5.9,333.8,506.0,872.4,256.0,603.1
33,825,33.168,0.0315,drone,0.0,0.0,365.6,112.1,182.8,56.1
33,825,33.168,0.0315,drone,95.7,0.0,496.9,381.4,296.3,190.7
33,825,33.168,0.0315,drone,277.6,0.0,506.0,291.6,391.8,145.8
33,825,33.168,0.0315,drone,274.5,0.0,506.0,291.6,390.2,145.8
33,825,33.168,0.0315,drone,0.0,0.0,365.6,288.8,182.8,144.4
33,825,33.168,0.0315,drone,0.0,0.0,362.8,288.8,181.4,144.4
33,825,33.168,0.0315,drone,0.0,0.0,506.0,288.8,253.0,144.4
33,825,33.168,0.0315,drone,0.0,0.0,499.7,423.2,249.9,211.6
33,825,33.168,0.0315,drone,5.9,0.0,496.9,425.7,251.4,212.9
33,825,33.168,0.0315,drone,0.0,21.6,410.3,422.9,205.2,222.3
33,825,33.168,0.0315,drone,0.0,21.6,499.7,290.9,249.9,156.3
33,825,33.168,0.0315,drone,98.1,0.0,499.4,333.1,298.8,166.6
33,825,33.168,0.0315,drone,0.0,0.0,497.3,557.3,248.6,278.7
33,825,33.168,0.0315,drone,0.0,0.0,496.9,557.3,248.5,278.7
33,825,33.168,0.0315,drone,140.0,0.0,506.0,288.1,323.0,144.0
33,825,33.168,0.0315,drone,0.0,20.9,452.9,691.4,226.5,356.2
33,825,33.168,0.0315,drone,0.0,68.5,455.4,739.0,227.7,403.7
33,825,33.168,0.0315,drone,0.0,110.3,410.3,738.6,205.2,424.5
33,825,33.168,0.0315,drone,0.0,155.0,273.4,735.8,136.7,445.4
33,825,33.168,0.0315,drone,5.9,333.8,506.0,872.4,256.0,603.1
